shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
B60086,42.1562692593,-72.4848923765,30009
B60086,42.1560072187,-72.4850469072,30010
B60086,42.1557952214,-72.485445641,30011
B60086,42.1557248781,-72.4856474048,30012
B60086,42.1556051271,-72.4861692815,30013
B60086,42.1556574824,-72.4867823511,30014
B60086,42.1556988459,-72.4870780576,30015
B60086,42.1558147209,-72.4876441695,30016
B60086,42.1559383062,-72.4879522222,30017
B60086,42.1559901387,-72.4880518758,30018
B60086,42.1559901387,-72.4880518758,40001
B60086,42.1569257479,-72.4898578809,40002
B60086,42.1569257479,-72.4898578809,50001
B60086,42.1575606315,-72.491083112,50002
B60086,42.1577060318,-72.4914062745,50003
B60086,42.1577159262,-72.4914363052,50004
B60086,42.1577159262,-72.4914363052,60001
B60086,42.1578450817,-72.4918289265,60002
B60086,42.158134597,-72.4929399821,60003
B60086,42.1583073952,-72.4935844755,60004
B60086,42.1584376295,-72.4940733905,60005
B60086,42.1585224563,-72.494386763,60006
B60086,42.1585224563,-72.494386763,70001
B60086,42.1586423889,-72.4948290452,70002
B60086,42.1590088546,-72.4962401041,70003
B60086,42.1590579127,-72.4965949695,70004
B60086,42.1590649033,-72.4966747507,70005
B60086,42.1590649033,-72.4966747507,80001
B60086,42.1592280536,-72.4985197199,80002
B60086,42.1592280536,-72.4985197199,90001
B60086,42.1592402815,-72.4986597066,90002
B60086,42.1594439556,-72.5007631527,90003
B60086,42.1594439556,-72.5007631527,100001
B60086,42.1594769198,-72.5011052294,100002
B60086,42.1596043414,-72.5026029369,100003
B60086,42.1596043414,-72.5026029369,110001
B60086,42.1596486187,-72.5031255634,110002
B60086,42.1591374658,-72.5032060074,110003
B60086,42.1587570225,-72.5032774512,110004
B60086,42.1587570225,-72.5032774512,120001
B60086,42.1586674077,-72.5032944768,120002
B60086,42.1576286051,-72.503458786,120003
B60086,42.1567490816,-72.5036108553,120004
B60086,42.1567858172,-72.5040226888,120005
B60086,42.1567858172,-72.5040226888,130001
B60086,42.1569765085,-72.5061557423,130002
B60086,42.1569988774,-72.5063899401,130003
B60086,42.1569988774,-72.5063899401,140001
B60086,42.1572048539,-72.5085586601,140002
B60086,42.1572048539,-72.5085586601,150001
B60086,42.1572226973,-72.5087452074,150002
B60086,42.1572444718,-72.5090775089,150003
B60086,42.1572645729,-72.5092880669,150004
B60086,42.1572824818,-72.5094358876,150005
B60086,42.1571655939,-72.5099319608,150006
B60086,42.157100598,-72.5101448527,150007
B60086,42.1569577303,-72.5104745326,150008
B60086,42.1568127355,-72.5107340981,150009
B60086,42.1566268084,-72.5109671918,150010
B60086,42.1565578883,-72.5110335907,150011
B60086,42.1565578883,-72.5110335907,160001
B60086,42.1562918931,-72.5112901187,160002
B60086,42.1561895528,-72.5113806962,160003
B60086,42.1560319101,-72.5115183402,160004
B60086,42.1546014906,-72.5128306847,160005
B60086,42.1544479686,-72.5129676498,160006
B60086,42.1544479686,-72.5129676498,170001
B60086,42.1537356854,-72.5136024522,170002
B60086,42.1534285284,-72.5138889123,170003
B60086,42.1509409644,-72.5161910726,170004
B60086,42.1501202058,-72.5169557271,170005
B60086,42.1501202058,-72.5169557271,180001
B60086,42.1498202368,-72.5172352629,180002
B60086,42.14977875,-72.5172714776,180003
B60086,42.1497372304,-72.5173113797,180004
B60086,42.1496127372,-72.5174237108,180005
B60086,42.1495020619,-72.5175251992,180006
B60086,42.1488671048,-72.518102504,180007
B60086,42.1488671048,-72.518102504,190001
B60086,42.1487329184,-72.5182246339,190002
B60086,42.1481601985,-72.5187464993,190003
B60086,42.147772896,-72.5190943162,190004
B60086,42.1475985832,-72.5192537823,190005
B60086,42.1471194019,-72.5196875183,190006
B60086,42.1471194019,-72.5196875183,200001
B60086,42.146998222,-72.5197973119,200002
B60086,42.1464336282,-72.5203303429,200003
B60086,42.1458607999,-72.5208632321,200004
B60086,42.1453101509,-72.5213706546,200005
B60086,42.1452434462,-72.521434116,200006
B60086,42.1452434462,-72.521434116,210001
B60086,42.144944792,-72.5217187933,210002
B60086,42.1443361869,-72.5222621443,210003
B60086,42.1436748185,-72.5228746993,210004
B60086,42.1433652231,-72.5231241543,210005
B60086,42.1431859105,-72.523228204,210006
B60086,42.1424468193,-72.5235393185,210007
B60086,42.1424468193,-72.5235393185,220001
B60086,42.1421308544,-72.523672137,220002
B60086,42.1418719661,-72.5237748997,220003
B60086,42.1403929193,-72.5243705326,220004
B60086,42.1401201127,-72.5244951895,220005
B60086,42.140001265,-72.5245891438,220006
B60086,42.1397409252,-72.5248541208,220007
B60086,42.1393059138,-72.5253176046,220008
B60086,42.1393059138,-72.5253176046,230001
B60086,42.1392227898,-72.5254062335,230002
B60086,42.1383630496,-72.5264100421,230003
B60086,42.1374122206,-72.5274713454,230004
B60086,42.1370009949,-72.5279436603,230005
B60086,42.1370009949,-72.5279436603,240001
B60086,42.136358498,-72.5286821248,240002
B60086,42.1360308035,-72.5291119009,240003
B60086,42.1360210507,-72.5291283351,240004
B60086,42.1360210507,-72.5291283351,250001
B60086,42.1355993235,-72.5298522907,250002
B60086,42.1355993235,-72.5298522907,260001
B60086,42.1353367555,-72.5303026545,260002
B60086,42.135013349,-72.5308652211,260003
B60086,42.1346567799,-72.5314530529,260004
B60086,42.1336266473,-72.5327820831,260005
B60086,42.1333870446,-72.5330886323,260006
B60086,42.1333870446,-72.5330886323,270001
B60086,42.1332795966,-72.5332262529,270002
B60086,42.1329104261,-72.5336884927,270003
B60086,42.1326203137,-72.5339049875,270004
B60086,42.1323860451,-72.5340154682,270005
B60086,42.1312325494,-72.5345666753,270006
B60086,42.1312325494,-72.5345666753,280001
B60086,42.1307818997,-72.5347820186,280002
B60086,42.1309854798,-72.535334682,280003
B60086,42.131156163,-72.5358831253,280004
B60086,42.1312387596,-72.5361573033,280005
B60086,42.1315945089,-72.5373012606,280006
B60086,42.1315945089,-72.5373012606,290001
B60086,42.1316467789,-72.5374691321,290002
B60086,42.1319136963,-72.5382993676,290003
B60086,42.1321805074,-72.5391406693,290004
B60086,42.1324869661,-72.5401485414,290005
B60086,42.1325021784,-72.5401959838,290006
B60086,42.1325021784,-72.5401959838,300001
B60086,42.1326870732,-72.5407786069,300002
B60086,42.13272358,-72.5409893635,300003
B60086,42.1327369622,-72.5413287856,300004
B60086,42.1327277922,-72.5414318708,300005
B60086,42.1326998016,-72.5418543087,300006
B60086,42.1326998016,-72.5418543087,310001
B60086,42.1326768837,-72.542201615,310002
B60086,42.1326734356,-72.5422789851,310003
B60086,42.13266721,-72.5423599965,310004
B60086,42.1326608501,-72.5424557536,310005
B60086,42.1326394957,-72.5426913697,310006
B60086,42.1325785428,-72.5433577115,310007
B60086,42.1325694046,-72.5434571097,310008
B60086,42.1325694046,-72.5434571097,320001
B60086,42.1325298381,-72.5438841485,320002
B60086,42.1324622141,-72.5446794224,320003
B60086,42.1324121583,-72.545353314,320004
B60086,42.132362233,-72.5460124589,320005
B60086,42.1323561393,-72.5460787239,320006
B60086,42.1323527223,-72.546152407,320007
B60086,42.1309277784,-72.5459187744,320008
B60086,42.1308545672,-72.5470236321,320009
B60086,42.130794061,-72.5476383426,320010
B60086,42.1307418718,-72.5479434918,320011
B60086,42.1305373587,-72.5486996097,320012
B60086,42.1304965475,-72.5489607026,320013
B60086,42.130491981,-72.5491597175,320014
B60086,42.1305289788,-72.5493151771,320015
B60086,42.1305881306,-72.5494488819,320016
B60086,42.1306857316,-72.5495795357,320017
B60086,42.1309122312,-72.5497196949,320018
B60086,42.1311117638,-72.5498077926,320019
B60086,42.1316097129,-72.5499745644,320020
B60086,42.1316652501,-72.5497538985,320021
B60086,42.1316652501,-72.5497538985,330001
B60086,42.1321565644,-72.5477972435,330002
B60086,42.1322291067,-72.5473670665,330003
B60086,42.1323527223,-72.546152407,330004
B60086,42.1309277784,-72.5459187744,330005
B60086,42.1308545672,-72.5470236321,330006
B60086,42.130794061,-72.5476383426,330007
B60086,42.1307418718,-72.5479434918,330008
B60086,42.1305373587,-72.5486996097,330009
B60086,42.1304965475,-72.5489607026,330010
B60086,42.130491981,-72.5491597175,330011
B60086,42.1305289788,-72.5493151771,330012
B60086,42.1305881306,-72.5494488819,330013
B60086,42.1306857316,-72.5495795357,330014
B60086,42.1309122312,-72.5497196949,330015
B60086,42.1311117638,-72.5498077926,330016
B60086,42.1316097129,-72.5499745644,330017
B60086,42.1314612543,-72.5505421064,330018
B60086,42.1314612543,-72.5505421064,340001
B60086,42.1314561327,-72.550561931,340002
B60086,42.1313336507,-72.5513489028,340003
B60086,42.1312652978,-72.5522178807,340004
B60086,42.1311905352,-72.5525890187,340005
B60086,42.130998255,-72.5532052285,340006
B60086,42.1306964817,-72.5540887589,340007
B60086,42.1304777038,-72.5546012872,340008
B60086,42.13035744,-72.5548463088,340009
B60086,42.1301930686,-72.5551127175,340010
B60086,42.1301825057,-72.5551272893,340011
B60086,42.1301825057,-72.5551272893,350001
B60086,42.1299337094,-72.5554719287,350002
B60086,42.1299337094,-72.5554719287,360001
B60086,42.128864555,-72.5569543011,360002
B60086,42.128864555,-72.5569543011,370001
B60086,42.1287947804,-72.5570508388,370002
B60086,42.1285590267,-72.5573197333,370003
B60086,42.1283654866,-72.5574750401,370004
B60086,42.1283654866,-72.5574750401,380001
B60086,42.1283654866,-72.5574750401,380002
B60086,42.1276976367,-72.5578768274,380003
B60086,42.1275046403,-72.5579731524,380004
B60086,42.1271020475,-72.5581802706,380005
B60086,42.1266967443,-72.5583836544,380006
B60086,42.1260071316,-72.5587345522,380007
B60086,42.1260071316,-72.5587345522,390001
B60086,42.1259246886,-72.5587763107,390002
B60086,42.1252712011,-72.5591082638,390003
B60086,42.1250421232,-72.5592482181,390004
B60086,42.1246418969,-72.5594959115,390005
B60086,42.1241596289,-72.5598012165,390006
B60086,42.1241596289,-72.5598012165,400001
B60086,42.1240235331,-72.5598874207,400002
B60086,42.1225673663,-72.5609542902,400003
B60086,42.1221938589,-72.5612798239,400004
B60086,42.1218026571,-72.5616489257,400005
B60086,42.1218026571,-72.5616489257,410001
B60086,42.1216678272,-72.5617760624,410002
B60086,42.1209865591,-72.5624392662,410003
B60086,42.1203212816,-72.5631237353,410004
B60086,42.1203212816,-72.5631237353,420001
B60086,42.1201968702,-72.5632517777,420002
B60086,42.119460235,-72.5639656299,420003
B60086,42.1188475763,-72.5645683783,420004
B60086,42.1188475763,-72.5645683783,430001
B60086,42.1187124139,-72.5647013953,430002
B60086,42.1186099281,-72.5648028899,430003
B60086,42.1185185209,-72.5648935114,430004
B60086,42.1180697155,-72.5653467535,430005
B60086,42.1179697329,-72.5654446019,430006
B60086,42.1179697329,-72.5654446019,440001
B60086,42.1174853224,-72.5659193551,440002
B60086,42.1171502504,-72.5662417931,440003
B60086,42.1169565263,-72.5664154723,440004
B60086,42.1164633312,-72.5668605746,440005
B60086,42.1164633312,-72.5668605746,450001
B60086,42.1164112985,-72.5669076192,450002
B60086,42.1161649231,-72.5671357002,450003
B60086,42.1157525357,-72.5675084296,450004
B60086,42.1153068761,-72.5679174546,450005
B60086,42.1151983678,-72.5680169944,450006
B60086,42.1151983678,-72.5680169944,460001
B60086,42.1149747141,-72.5682214902,460002
B60086,42.1145374212,-72.5686159023,460003
B60086,42.1144197679,-72.5687248692,460004
B60086,42.1144197679,-72.5687248692,470001
B60086,42.1139699225,-72.5691408099,470002
B60086,42.1131007824,-72.5699333812,470003
B60086,42.1127318206,-72.5702688424,470004
B60086,42.1127318206,-72.5702688424,480001
B60086,42.1122648743,-72.5706933188,480002
B60086,42.1118358391,-72.5710841507,480003
B60086,42.1116612118,-72.5712691802,480004
B60086,42.1115943916,-72.5713712547,480005
B60086,42.1111988186,-72.5719985307,480006
B60086,42.1102873581,-72.5734979681,480007
B60086,42.1101555703,-72.573738259,480008
B60086,42.1101555703,-72.573738259,490001
B60086,42.109868543,-72.574261195,490002
B60086,42.1096709777,-72.5742578532,490003
B60086,42.1093996363,-72.5742200927,490004
B60086,42.1093910243,-72.5742604891,490005
B60086,42.1093175037,-72.5744914411,490006
B60086,42.1088511383,-72.5754370201,490007
B60086,42.1088511383,-72.5754370201,500001
B60086,42.1083942816,-72.5763628443,500002
B60086,42.1081008313,-72.5769254495,500003
B60086,42.1079931238,-72.5769973345,500004
B60086,42.1076040176,-72.5777798116,500005
B60086,42.1076040176,-72.5777798116,510001
B60086,42.107324558,-72.5783422724,510002
B60086,42.1072601979,-72.5784738586,510003
B60086,42.1071235715,-72.5787022521,510004
B60086,42.1071235715,-72.5787022521,520001
B60086,42.1067861924,-72.5792655631,520002
B60086,42.1053737667,-72.5814933528,520003
B60086,42.1050225432,-72.5820390765,520004
B60086,42.1050225432,-72.5820390765,530001
B60086,42.1049114124,-72.5822115023,530002
B60086,42.1041876367,-72.5832937193,530003
B60086,42.1037516057,-72.5838390814,530004
B60086,42.1028566253,-72.5848567919,530005
B60086,42.1028566253,-72.5848567919,540001
B60086,42.1026086029,-72.5851389004,540002
B60086,42.102681014,-72.5853170302,540003
B60086,42.1030863563,-72.5859836231,540004
B60086,42.1035461193,-72.5866990647,540005
B60086,42.1036482292,-72.5868707051,540006
B60086,42.1036482292,-72.5868707051,550001
B60086,42.1040404649,-72.5875293545,550002
B60086,42.1041567756,-72.5877082429,550003
B60086,42.1044229188,-72.5880039447,550004
B60086,42.103837781,-72.5886425401,550005
B60086,42.1031363069,-72.5893933728,550006
B60086,42.1031263024,-72.5894064683,550007
B60086,42.1031263024,-72.5894064683,560001
B60086,42.1030529366,-72.5895025015,560002
B60086,42.1028379006,-72.5898931375,560003
B60086,42.1025938801,-72.590445425,560004
B60086,42.1029292947,-72.5912472044,560005
B60086,42.1032166219,-72.5918532132,560006
B60086,42.1032166219,-72.5918532132,570001
B60086,42.1032817295,-72.5919903201,570002
B60086,42.1035347069,-72.5925142993,570003
B60086,42.1036164676,-72.5926892844,570004
B60086,42.1036164676,-72.5926892844,580001
B60086,42.1037256609,-72.5929229701,580002
B60086,42.1039058839,-72.5933056613,580003
B60086,42.1040781552,-72.593658735,580004
B60086,42.1042097235,-72.5939631998,580005
B60086,42.1045279483,-72.5945509704,580006
B60086,42.1046968729,-72.5949666449,580007
B60086,42.1048116259,-72.5950202187,580008
B60086,42.1048466984,-72.5950834751,580009
B60086,42.1049331662,-72.5952250112,580010
B60086,42.1052194792,-72.5957053673,580011
B60086,42.1051654051,-72.5959071322,580012
B60086,42.1046356669,-72.5964876533,580013
B60086,42.1048537586,-72.5968695401,580014
B60089,42.1048537586,-72.5968695401,10001
B60089,42.105075627,-72.5972581286,10002
B60089,42.1055839115,-72.5966256432,10003
B60089,42.1053029139,-72.5961637991,10004
B60089,42.1051654051,-72.5959071322,10005
B60089,42.1052194792,-72.5957053673,10006
B60089,42.1049331662,-72.5952250112,10007
B60089,42.1048466984,-72.5950834751,10008
B60089,42.1048116259,-72.5950202187,10009
B60089,42.1046968729,-72.5949666449,10010
B60089,42.1045279483,-72.5945509704,10011
B60089,42.104323259,-72.5941730099,10012
B60089,42.104323259,-72.5941730099,20001
B60089,42.1042097235,-72.5939631998,20002
B60089,42.1040781552,-72.593658735,20003
B60089,42.1039058839,-72.5933056613,20004
B60089,42.1037256609,-72.5929229701,20005
B60089,42.1035347069,-72.5925142993,20006
B60089,42.1033904562,-72.5922155192,20007
B60089,42.1033904562,-72.5922155192,30001
B60089,42.1032817295,-72.5919903201,30002
B60089,42.1029292947,-72.5912472044,30003
B60089,42.1025938801,-72.590445425,30004
B60089,42.1028379006,-72.5898931375,30005
B60089,42.1029526792,-72.5896846774,30006
B60089,42.1029526792,-72.5896846774,40001
B60089,42.1030529366,-72.5895025015,40002
B60089,42.1031363069,-72.5893933728,40003
B60089,42.103837781,-72.5886425401,40004
B60089,42.1030227628,-72.5873350355,40005
B60089,42.1030227628,-72.5873350355,50001
B60089,42.1029646422,-72.5872419085,50002
B60089,42.1020510952,-72.5857595499,50003
B60089,42.1026086029,-72.5851389004,50004
B60089,42.1027220737,-72.5850096435,50005
B60089,42.1027220737,-72.5850096435,60001
B60089,42.1036042902,-72.5840068293,60002
B60089,42.1036042902,-72.5840068293,70001
B60089,42.1037516057,-72.5838390814,70002
B60089,42.1041876367,-72.5832937193,70003
B60089,42.1044596104,-72.5828870711,70004
B60089,42.1044596104,-72.5828870711,80001
B60089,42.1049114124,-72.5822115023,80002
B60089,42.1053737667,-72.5814933528,80003
B60089,42.1062309772,-72.5801413777,80004
B60089,42.1062309772,-72.5801413777,90001
B60089,42.1067861924,-72.5792655631,90002
B60089,42.1069370398,-72.5790134578,90003
B60089,42.1069370398,-72.5790134578,100001
B60089,42.1072601979,-72.5784738586,100002
B60089,42.107324558,-72.5783422724,100003
B60089,42.1079931238,-72.5769973345,100004
B60089,42.1079861738,-72.5768608506,100005
B60089,42.1083094637,-72.5761892899,100006
B60089,42.1083094637,-72.5761892899,110001
B60089,42.1092653204,-72.5742030782,110002
B60089,42.1093365943,-72.5742116551,110003
B60089,42.1093996363,-72.5742200927,110004
